"","symbol","date","open","high","low","close","volume","adjusted"
"264","AAPL",2025-01-21,224,224.419998168945,219.380004882812,222.639999389648,98070400,222.395477294922
"265","AAPL",2025-01-22,219.789993286133,224.119995117188,219.789993286133,223.830001831055,64126500,223.584167480469
"266","AAPL",2025-01-23,224.740005493164,227.029998779297,222.300003051758,223.660003662109,60234800,223.414367675781
"267","AAPL",2025-01-24,224.779998779297,225.630004882812,221.410003662109,222.779998779297,54697900,222.53532409668
"268","AAPL",2025-01-27,224.020004272461,232.149993896484,223.979995727539,229.860000610352,94863400,229.607543945312
"269","AAPL",2025-01-28,230.850006103516,240.190002441406,230.809997558594,238.259994506836,75707600,237.998321533203
"270","AAPL",2025-01-29,234.119995117188,239.860000610352,234.009994506836,239.360000610352,45486100,239.097122192383
"271","AAPL",2025-01-30,238.669998168945,240.789993286133,237.210006713867,237.589996337891,55658300,237.329055786133
"272","AAPL",2025-01-31,247.190002441406,247.190002441406,233.440002441406,236,101075100,235.740814208984
"273","AAPL",2025-02-03,229.990005493164,231.830001831055,225.699996948242,228.009994506836,73063300,227.759582519531
"274","AAPL",2025-02-04,227.25,233.130004882812,226.649993896484,232.800003051758,45067300,232.544326782227
"275","AAPL",2025-02-05,228.529998779297,232.669998168945,228.270004272461,232.470001220703,39620300,232.214691162109
"276","AAPL",2025-02-06,231.289993286133,233.800003051758,230.429992675781,233.220001220703,29925300,232.9638671875
"277","AAPL",2025-02-07,232.600006103516,234,227.259994506836,227.630004882812,39707200,227.380004882812
"278","AAPL",2025-02-10,229.570007324219,230.589996337891,227.199996948242,227.649993896484,33115600,227.649993896484
"279","AAPL",2025-02-11,228.199996948242,235.229995727539,228.130004882812,232.619995117188,53718400,232.619995117188
"280","AAPL",2025-02-12,231.199996948242,236.960006713867,230.679992675781,236.869995117188,45243300,236.869995117188
"281","AAPL",2025-02-13,236.910003662109,242.339996337891,235.570007324219,241.529998779297,53614100,241.529998779297
"282","AAPL",2025-02-14,241.25,245.550003051758,240.990005493164,244.600006103516,40896200,244.600006103516
"283","AAPL",2025-02-18,244.149993896484,245.179992675781,241.839996337891,244.470001220703,48822500,244.470001220703
"284","AAPL",2025-02-19,244.660003662109,246.009994506836,243.160003662109,244.869995117188,32204200,244.869995117188
"285","AAPL",2025-02-20,244.940002441406,246.779998779297,244.289993286133,245.830001831055,32316900,245.830001831055
"286","AAPL",2025-02-21,245.949996948242,248.690002441406,245.220001220703,245.550003051758,53197400,245.550003051758
"287","AAPL",2025-02-24,244.929992675781,248.860000610352,244.419998168945,247.100006103516,51326400,247.100006103516
"288","AAPL",2025-02-25,248,250,244.910003662109,247.039993286133,48013300,247.039993286133
"289","AAPL",2025-02-26,244.330001831055,244.979995727539,239.130004882812,240.360000610352,44433600,240.360000610352
"290","AAPL",2025-02-27,239.410003662109,242.460006713867,237.059997558594,237.300003051758,41153600,237.300003051758
"291","AAPL",2025-02-28,236.949996948242,242.089996337891,230.199996948242,241.839996337891,56833400,241.839996337891
"292","AAPL",2025-03-03,241.789993286133,244.029998779297,236.110000610352,238.029998779297,47184000,238.029998779297
"293","AAPL",2025-03-04,237.710006713867,240.070007324219,234.679992675781,235.929992675781,53798100,235.929992675781
"294","AAPL",2025-03-05,235.419998168945,236.550003051758,229.229995727539,235.740005493164,47227600,235.740005493164
"295","AAPL",2025-03-06,234.440002441406,237.860000610352,233.160003662109,235.330001831055,45170400,235.330001831055
"296","AAPL",2025-03-07,235.110000610352,241.369995117188,234.759994506836,239.070007324219,46273600,239.070007324219
"297","AAPL",2025-03-10,235.539993286133,236.160003662109,224.220001220703,227.479995727539,72071200,227.479995727539
"298","AAPL",2025-03-11,223.809997558594,225.839996337891,217.449996948242,220.839996337891,76137400,220.839996337891
"299","AAPL",2025-03-12,220.139999389648,221.75,214.910003662109,216.979995727539,62547500,216.979995727539
"300","AAPL",2025-03-13,215.949996948242,216.839996337891,208.419998168945,209.679992675781,61368300,209.679992675781
"301","AAPL",2025-03-14,211.25,213.949996948242,209.580001831055,213.490005493164,60107600,213.490005493164
"302","AAPL",2025-03-17,213.309997558594,215.220001220703,209.970001220703,214,48073400,214
"303","AAPL",2025-03-18,214.160003662109,215.149993896484,211.490005493164,212.690002441406,42432400,212.690002441406
"304","AAPL",2025-03-19,214.220001220703,218.759994506836,213.75,215.240005493164,54385400,215.240005493164
"305","AAPL",2025-03-20,213.990005493164,217.490005493164,212.220001220703,214.100006103516,48862900,214.100006103516
"306","AAPL",2025-03-21,211.559997558594,218.839996337891,211.279998779297,218.270004272461,94127800,218.270004272461
"307","AAPL",2025-03-24,221,221.479995727539,218.580001831055,220.729995727539,44299500,220.729995727539
"308","AAPL",2025-03-25,220.770004272461,224.100006103516,220.080001831055,223.75,34493600,223.75
"309","AAPL",2025-03-26,223.509994506836,225.020004272461,220.470001220703,221.529998779297,34466100,221.529998779297
"310","AAPL",2025-03-27,221.389999389648,224.990005493164,220.559997558594,223.850006103516,37094800,223.850006103516
"311","AAPL",2025-03-28,221.669998168945,223.809997558594,217.679992675781,217.899993896484,39818600,217.899993896484
"312","AAPL",2025-03-31,217.009994506836,225.619995117188,216.229995727539,222.130004882812,65299300,222.130004882812
"313","AAPL",2025-04-01,219.809997558594,223.679992675781,218.899993896484,223.190002441406,36412700,223.190002441406
"314","AAPL",2025-04-02,221.320007324219,225.190002441406,221.020004272461,223.889999389648,35905900,223.889999389648
"315","AAPL",2025-04-03,205.539993286133,207.490005493164,201.25,203.190002441406,103419000,203.190002441406
"316","AAPL",2025-04-04,193.889999389648,199.880004882812,187.339996337891,188.380004882812,125910900,188.380004882812
"317","AAPL",2025-04-07,177.199996948242,194.149993896484,174.619995117188,181.460006713867,160466300,181.460006713867
"318","AAPL",2025-04-08,186.699996948242,190.339996337891,169.210006713867,172.419998168945,120859500,172.419998168945
"319","AAPL",2025-04-09,171.949996948242,200.610000610352,171.889999389648,198.850006103516,184395900,198.850006103516
"320","AAPL",2025-04-10,189.070007324219,194.779998779297,183,190.419998168945,121880000,190.419998168945
"321","AAPL",2025-04-11,186.100006103516,199.539993286133,186.059997558594,198.149993896484,87435900,198.149993896484
"322","AAPL",2025-04-14,211.440002441406,212.940002441406,201.160003662109,202.520004272461,101352900,202.520004272461
"323","AAPL",2025-04-15,201.860000610352,203.509994506836,199.800003051758,202.139999389648,51343900,202.139999389648
"324","AAPL",2025-04-16,198.360000610352,200.699996948242,192.369995117188,194.270004272461,59732400,194.270004272461
"325","AAPL",2025-04-17,197.199996948242,198.830001831055,194.419998168945,196.979995727539,51334300,196.979995727539
"326","META",2024-01-02,351.320007324219,353.160003662109,340.010009765625,346.290008544922,19042200,344.665588378906
"327","META",2024-01-03,344.980010986328,347.950012207031,343.179992675781,344.470001220703,15451100,342.854095458984
"328","META",2024-01-04,344.5,348.149993896484,343.399993896484,347.119995117188,12099900,345.491668701172
"329","META",2024-01-05,346.989990234375,353.5,346.260009765625,351.950012207031,13920700,350.299072265625
"330","META",2024-01-08,354.700012207031,358.980010986328,352.049987792969,358.660003662109,13890200,356.977569580078
"331","META",2024-01-09,356.399993896484,360.640014648438,355.359985351562,357.429992675781,13463900,355.753326416016
"332","META",2024-01-10,360.170013427734,372.940002441406,359.079986572266,370.470001220703,22117200,368.732147216797
"333","META",2024-01-11,372.130004882812,372.779998779297,362.929992675781,369.670013427734,17205400,367.935913085938
"334","META",2024-01-12,370.160003662109,377.059997558594,369.540008544922,374.489990234375,19295700,372.733276367188
"335","META",2024-01-16,373.649993896484,375.609985351562,367.230010986328,367.459991455078,15306900,365.736267089844
"336","META",2024-01-17,366.299987792969,368.540008544922,358.609985351562,368.369995117188,12724800,366.641998291016
"337","META",2024-01-18,371.489990234375,376.850006103516,370.950012207031,376.130004882812,16354300,374.365631103516
"338","META",2024-01-19,379,384.359985351562,377.970001220703,383.450012207031,21470100,381.651275634766
"339","META",2024-01-22,387.950012207031,390.350006103516,381.160003662109,381.779998779297,17680500,379.989135742188
"340","META",2024-01-23,384.619995117188,388.380004882812,382.079986572266,385.200012207031,15506100,383.393096923828
"341","META",2024-01-24,390,396.149993896484,387.809997558594,390.700012207031,15698500,388.867309570312
"342","META",2024-01-25,390.170013427734,395.489990234375,385.660003662109,393.179992675781,15091100,391.335632324219
"343","META",2024-01-26,394.350006103516,396.790008544922,391.589996337891,394.140014648438,13163700,392.291137695312
"344","META",2024-01-29,394.989990234375,402.929992675781,393.100006103516,401.019989013672,18742400,399.138854980469
"345","META",2024-01-30,403.589996337891,406.359985351562,399.570007324219,400.059997558594,18614700,398.183380126953
"346","META",2024-01-31,389,398,387.100006103516,390.140014648438,20180800,388.309875488281
"347","META",2024-02-01,393.940002441406,400.5,393.049987792969,394.779998779297,29727100,392.928100585938
"348","META",2024-02-02,459.600006103516,485.959991455078,453.010009765625,474.989990234375,84615500,472.761810302734
"349","META",2024-02-05,469.880004882812,471.899993896484,459.220001220703,459.410003662109,40832400,457.254943847656
"350","META",2024-02-06,464,467.119995117188,453,454.720001220703,21655200,452.5869140625
"351","META",2024-02-07,458,471.519989013672,456.179992675781,469.589996337891,23066000,467.387176513672
"352","META",2024-02-08,468.320007324219,470.589996337891,465.029998779297,470,18815100,467.795288085938
"353","META",2024-02-09,472.950012207031,473.589996337891,467.470001220703,468.109985351562,18413100,465.914093017578
"354","META",2024-02-12,468.190002441406,479.149993896484,466.579986572266,468.899993896484,19382000,466.700439453125
"355","META",2024-02-13,456.869995117188,467.890014648438,455.089996337891,460.119995117188,20916600,457.961608886719
"356","META",2024-02-14,467.929992675781,474.109985351562,466.089996337891,473.279998779297,16858400,471.059906005859
"357","META",2024-02-15,475.279998779297,488.619995117188,472.220001220703,484.029998779297,24212300,481.759460449219
"358","META",2024-02-16,478.109985351562,478.959991455078,469.209991455078,473.320007324219,23306500,471.099670410156
"359","META",2024-02-20,469.720001220703,476.179992675781,466.559997558594,471.75,18015500,469.537078857422
"360","META",2024-02-21,466.5,469,461.790008544922,468.029998779297,12977100,466.328765869141
"361","META",2024-02-22,480.239990234375,489.989990234375,476.059997558594,486.130004882812,21625800,484.363006591797
"362","META",2024-02-23,488.049987792969,494.359985351562,482.350006103516,484.029998779297,18374300,482.270599365234
"363","META",2024-02-26,483.470001220703,486.140014648438,480.600006103516,481.739990234375,12101400,479.988952636719
"364","META",2024-02-27,479.980010986328,487.269989013672,479.920013427734,487.049987792969,10809600,485.279632568359
"365","META",2024-02-28,485,491.049987792969,482.75,484.019989013672,12715500,482.260620117188
"366","META",2024-02-29,488.440002441406,491.700012207031,482.609985351562,490.130004882812,17732000,488.348449707031
"367","META",2024-03-01,492.109985351562,504.25,491.850006103516,502.299987792969,16273600,500.474182128906
"368","META",2024-03-04,503,504.420013427734,496.420013427734,498.190002441406,12324100,496.379150390625
"369","META",2024-03-05,495,495.579986572266,487.890014648438,490.220001220703,15325300,488.438110351562
"370","META",2024-03-06,497.630004882812,502.970001220703,494.290008544922,496.089996337891,11757900,494.286743164062
"371","META",2024-03-07,503.279998779297,519.849975585938,501.380004882812,512.190002441406,18586400,510.328247070312
"372","META",2024-03-08,514.190002441406,523.570007324219,499.350006103516,505.950012207031,18575200,504.110961914062
"373","META",2024-03-11,497.010009765625,497.320007324219,476,483.589996337891,20428300,481.832214355469
"374","META",2024-03-12,493.260009765625,502.309997558594,484.730010986328,499.75,15448200,497.933471679688
"375","META",2024-03-13,495.390014648438,500.980010986328,491.029998779297,495.570007324219,12090700,493.768676757812
"376","META",2024-03-14,500.260009765625,501.350006103516,488.160003662109,491.829986572266,12620000,490.042266845703
"377","META",2024-03-15,489.010009765625,491.829986572266,481.299987792969,484.100006103516,29141700,482.340393066406
"378","META",2024-03-18,491.910003662109,497.420013427734,486.809997558594,496.980010986328,11755300,495.173553466797
"379","META",2024-03-19,488.170013427734,496.630004882812,481.279998779297,496.239990234375,10903100,494.436218261719
"380","META",2024-03-20,499.5,508.200012207031,495.170013427734,505.519989013672,11711100,503.682495117188
"381","META",2024-03-21,514.710021972656,515.039978027344,506.010009765625,507.760009765625,9712500,505.914367675781
"382","META",2024-03-22,507,509.970001220703,504.339996337891,509.579986572266,8117000,507.727722167969
"383","META",2024-03-25,505.790008544922,507.220001220703,500.239990234375,503.019989013672,8380600,501.191589355469
"384","META",2024-03-26,505.130004882812,510,495.209991455078,495.890014648438,11205400,494.087524414062
"385","META",2024-03-27,499.299987792969,499.890014648438,488.070007324219,493.859985351562,9989700,492.064880371094
"386","META",2024-03-28,492.839996337891,492.890014648438,485.149993896484,485.579986572266,15212800,483.814971923828
"387","META",2024-04-01,487.200012207031,497.429992675781,481.779998779297,491.350006103516,9247000,489.563995361328
"388","META",2024-04-02,485.100006103516,497.529998779297,484.649993896484,497.369995117188,11081000,495.562133789062
"389","META",2024-04-03,498.929992675781,507.239990234375,498.75,506.739990234375,12099200,504.898071289062
"390","META",2024-04-04,516.419982910156,530,510.579986572266,510.920013427734,26476300,509.062896728516
"391","META",2024-04-05,516.859985351562,530.700012207031,514.409973144531,527.340026855469,19242000,525.423217773438
"392","META",2024-04-08,529.280029296875,531.489990234375,518.890014648438,519.25,13260600,517.362670898438
"393","META",2024-04-09,522.22998046875,525.869995117188,506.739990234375,516.900024414062,10881400,515.021179199219
"394","META",2024-04-10,509.290008544922,522.559997558594,505.799987792969,519.830017089844,11418500,517.940490722656
"395","META",2024-04-11,521.109985351562,523.859985351562,517.289978027344,523.159973144531,10369500,521.258361816406
"396","META",2024-04-12,517.75,520.190002441406,509.329986572266,511.899993896484,11944900,510.039306640625
"397","META",2024-04-15,516.719970703125,518.530029296875,497.279998779297,500.230010986328,13512900,498.411773681641
"398","META",2024-04-16,498.109985351562,504.769989013672,497.109985351562,499.760009765625,9847900,497.943450927734
"399","META",2024-04-17,503.100006103516,503.160003662109,487.140014648438,494.170013427734,12193700,492.373779296875
"400","META",2024-04-18,499.820007324219,512.210021972656,499.040008544922,501.799987792969,14808700,499.976043701172
"401","META",2024-04-19,502.799987792969,502.799987792969,475.730010986328,481.070007324219,25111000,479.321350097656
"402","META",2024-04-22,489.720001220703,492.010009765625,473.399993896484,481.730010986328,17271100,479.97900390625
"403","META",2024-04-23,491.25,498.760009765625,488.970001220703,496.100006103516,15079200,494.296752929688
"404","META",2024-04-24,508.059997558594,510,484.579986572266,493.5,37772700,491.706207275391
"405","META",2024-04-25,421.399993896484,445.769989013672,414.5,441.380004882812,82890700,439.775634765625
"406","META",2024-04-26,441.459991455078,446.440002441406,431.959991455078,443.290008544922,32691400,441.6787109375
"407","META",2024-04-29,439.559997558594,439.760009765625,428.559997558594,432.619995117188,21502600,431.047485351562
"408","META",2024-04-30,431.049987792969,439.619995117188,429.720001220703,430.170013427734,18429500,428.606414794922
"409","META",2024-05-01,428.600006103516,449.959991455078,427.109985351562,439.190002441406,20344900,437.593597412109
"410","META",2024-05-02,438.839996337891,443.959991455078,432.279998779297,441.679992675781,15221300,440.074554443359
"411","META",2024-05-03,445.929992675781,454.170013427734,443.850006103516,451.959991455078,16489100,450.317169189453
"412","META",2024-05-06,455.579986572266,466.160003662109,453.339996337891,465.679992675781,15094600,463.987335205078
"413","META",2024-05-07,466.290008544922,471.529998779297,461.309997558594,468.239990234375,13406800,466.537994384766
"414","META",2024-05-08,463.5,475.579986572266,463,472.600006103516,11683900,470.882171630859
"415","META",2024-05-09,470,476.079986572266,467.630004882812,475.420013427734,9437700,473.691925048828
"416","META",2024-05-10,477.089996337891,477.5,469.600006103516,476.200012207031,10750000,474.469116210938
"417","META",2024-05-13,472.75,473.350006103516,462.850006103516,468.010009765625,14668800,466.308868408203
"418","META",2024-05-14,463.369995117188,472.540008544922,460.079986572266,471.850006103516,10478600,470.134887695312
"419","META",2024-05-15,474.980010986328,482.5,471.200012207031,481.540008544922,13100500,479.789672851562
"420","META",2024-05-16,475,477.690002441406,472.75,473.230010986328,16608200,471.509857177734
"421","META",2024-05-17,470.829986572266,472.799987792969,468.420013427734,471.910003662109,10807300,470.194671630859
"422","META",2024-05-20,469.950012207031,473.200012207031,467.040008544922,468.839996337891,11745100,467.135833740234
"423","META",2024-05-21,467.119995117188,470.700012207031,462.269989013672,464.630004882812,11742200,462.941131591797
"424","META",2024-05-22,467.869995117188,473.720001220703,465.649993896484,467.779998779297,10078600,466.079650878906
"425","META",2024-05-23,472.880004882812,474.359985351562,461.540008544922,465.779998779297,11747900,464.086975097656
"426","META",2024-05-24,467.619995117188,479.850006103516,466.299987792969,478.220001220703,12012300,476.481750488281
"427","META",2024-05-28,476.579986572266,480.859985351562,474.839996337891,479.920013427734,10175800,478.175598144531
"428","META",2024-05-29,474.660003662109,479.850006103516,473.700012207031,474.359985351562,9226200,472.6357421875
"429","META",2024-05-30,471.670013427734,471.730010986328,464.709991455078,467.049987792969,10735200,465.352325439453
"430","META",2024-05-31,465.799987792969,469.119995117188,454.459991455078,466.829986572266,16919800,465.133117675781
"431","META",2024-06-03,470.859985351562,479.600006103516,468.239990234375,477.489990234375,11279400,475.75439453125
"432","META",2024-06-04,477,478.890014648438,473.230010986328,476.989990234375,7088700,475.256195068359
"433","META",2024-06-05,484.450012207031,496.649993896484,483.910003662109,495.059997558594,15690500,493.260528564453
"434","META",2024-06-06,492.980010986328,502.820007324219,490.890014648438,493.760009765625,10667300,491.965270996094
"435","META",2024-06-07,495.910003662109,498.910003662109,490.170013427734,492.959991455078,9380700,491.168151855469
"436","META",2024-06-10,493.859985351562,502.660003662109,493.410003662109,502.600006103516,11236900,500.773132324219
"437","META",2024-06-11,500.160003662109,507.600006103516,498.269989013672,507.470001220703,9673700,505.625427246094
"438","META",2024-06-12,513.989990234375,514.010009765625,504.470001220703,508.839996337891,11983200,506.990447998047
"439","META",2024-06-13,505.709991455078,509.359985351562,501.359985351562,504.100006103516,9954600,502.267669677734
"440","META",2024-06-14,502.649993896484,507.149993896484,500.75,504.160003662109,10243300,502.826202392578
"441","META",2024-06-17,501.670013427734,510.75,496.010009765625,506.630004882812,11266600,505.289672851562
"442","META",2024-06-18,504.559997558594,506,495.019989013672,499.489990234375,13060400,498.168518066406
"443","META",2024-06-20,502,503.670013427734,496.769989013672,501.700012207031,11801200,500.372711181641
"444","META",2024-06-21,503.450012207031,503.450012207031,492.390014648438,494.779998779297,23130700,493.471008300781
"445","META",2024-06-24,499.200012207031,507.799987792969,494.290008544922,498.910003662109,13525300,497.590087890625
"446","META",2024-06-25,497.049987792969,510.709991455078,495.5,510.600006103516,12109800,509.249176025391
"447","META",2024-06-26,506.649993896484,513.809997558594,504.679992675781,513.119995117188,8882300,511.762451171875
"448","META",2024-06-27,514.25,522.880004882812,513.900024414062,519.559997558594,10121200,518.185424804688
"449","META",2024-06-28,517.150024414062,521.880004882812,503.839996337891,504.220001220703,15855100,502.886016845703
"450","META",2024-07-01,504.950012207031,506.579986572266,493.170013427734,504.679992675781,10328200,503.344787597656
"451","META",2024-07-02,500.760009765625,510.5,499.450012207031,509.5,7739500,508.152069091797
"452","META",2024-07-03,506.369995117188,511.279998779297,506.019989013672,509.959991455078,6005600,508.61083984375
"453","META",2024-07-05,511.600006103516,540.869995117188,511.600006103516,539.909973144531,21354100,538.481506347656
"454","META",2024-07-08,542.349975585938,542.809997558594,526.650024414062,529.320007324219,14917500,527.919616699219
"455","META",2024-07-09,533.75,537.47998046875,528.190002441406,530,8753200,528.597839355469
"456","META",2024-07-10,530.789978027344,538.880004882812,528.359985351562,534.690002441406,10983300,533.275390625
"457","META",2024-07-11,530.890014648438,535.460021972656,508.369995117188,512.700012207031,16458300,511.343627929688
"458","META",2024-07-12,497.760009765625,508.089996337891,494.230010986328,498.869995117188,19750500,497.550170898438
"459","META",2024-07-15,498.630004882812,506.679992675781,493.369995117188,496.160003662109,12539200,494.847351074219
"460","META",2024-07-16,501.5,503.950012207031,485.790008544922,489.790008544922,14075800,488.494232177734
"461","META",2024-07-17,479.170013427734,479.170013427734,459.119995117188,461.989990234375,28076600,460.767730712891
"462","META",2024-07-18,475,479.239990234375,464.540008544922,475.850006103516,19267200,474.591094970703
"463","META",2024-07-19,476.059997558594,486.709991455078,475.709991455078,476.790008544922,15149400,475.528625488281
"464","META",2024-07-22,486.579986572266,492.059997558594,483.899993896484,487.399993896484,12023100,486.110534667969
"465","META",2024-07-23,489.839996337891,495.220001220703,487.720001220703,488.690002441406,9455500,487.397125244141
"466","META",2024-07-24,472.309997558594,476.299987792969,460.579986572266,461.269989013672,17649700,460.049652099609
"467","META",2024-07-25,463.260009765625,463.549987792969,442.649993896484,453.410003662109,18240500,452.21044921875
"468","META",2024-07-26,464.200012207031,469.769989013672,459.420013427734,465.700012207031,14222400,464.467987060547
"469","META",2024-07-29,469.880004882812,473.959991455078,465.019989013672,465.709991455078,11339600,464.477905273438
"470","META",2024-07-30,467,472.730010986328,456.700012207031,463.190002441406,11390400,461.964599609375
"471","META",2024-07-31,471.019989013672,476.5,466.75,474.829986572266,24285800,473.573791503906
"472","META",2024-08-01,521,527.169982910156,492.100006103516,497.739990234375,43083100,496.423187255859
"473","META",2024-08-02,489,501.149993896484,476.149993896484,488.140014648438,24044700,486.848571777344
"474","META",2024-08-05,451.350006103516,483.480010986328,450.799987792969,475.730010986328,21396200,474.471435546875
"475","META",2024-08-06,479,502.559997558594,478.649993896484,494.089996337891,20955000,492.782806396484
"476","META",2024-08-07,503.130004882812,510.149993896484,486.859985351562,488.920013427734,20105300,487.626556396484
"477","META",2024-08-08,497.5,509.959991455078,494.720001220703,509.630004882812,16156800,508.28173828125
"478","META",2024-08-09,507.709991455078,518.340026855469,505.700012207031,517.77001953125,13696600,516.400268554688
"479","META",2024-08-12,516.859985351562,518.02001953125,509.100006103516,515.950012207031,9767400,514.585021972656
"480","META",2024-08-13,520.010009765625,531.5,518.150024414062,528.539978027344,13743800,527.141723632812
"481","META",2024-08-14,528.059997558594,534,523.130004882812,526.760009765625,11444200,525.366394042969
"482","META",2024-08-15,531.789978027344,539.77001953125,526.700012207031,537.330017089844,13482100,535.908508300781
"483","META",2024-08-16,531.900024414062,533.659973144531,524.659973144531,527.419982910156,14776700,526.024597167969
"484","META",2024-08-19,526.869995117188,531.659973144531,522.760009765625,529.280029296875,9879700,527.879760742188
"485","META",2024-08-20,528.349975585938,531.090026855469,525.880004882812,526.72998046875,7944400,525.33642578125
"486","META",2024-08-21,527.150024414062,539.400024414062,526.929992675781,535.159973144531,13423300,533.744140625
"487","META",2024-08-22,537,544.22998046875,528.590026855469,531.929992675781,15708300,530.522705078125
"488","META",2024-08-23,536.919982910156,539.869995117188,525.059997558594,528,11323900,526.603149414062
"489","META",2024-08-26,527.599975585938,528,514.950012207031,521.119995117188,9584000,519.741333007812
"490","META",2024-08-27,518.97998046875,524.010009765625,515.309997558594,519.099975585938,6282700,517.726623535156
"491","META",2024-08-28,517.669982910156,521.090026855469,512.450012207031,516.780029296875,9106100,515.412841796875
"492","META",2024-08-29,519.049987792969,527.200012207031,515.679992675781,518.219970703125,8317400,516.848999023438
"493","META",2024-08-30,521.349975585938,523.539978027344,515.200012207031,521.309997558594,9157500,519.930786132812
"494","META",2024-09-03,519.640014648438,525.489990234375,508.619995117188,511.760009765625,12459100,510.406097412109
"495","META",2024-09-04,506.070007324219,516.590026855469,504.070007324219,512.739990234375,8335200,511.383453369141
"496","META",2024-09-05,511.720001220703,521.630004882812,511.149993896484,516.859985351562,8640900,515.492614746094
"497","META",2024-09-06,521.880004882812,524.580017089844,498.25,500.269989013672,14744500,498.946472167969
"498","META",2024-09-09,506.160003662109,511.329986572266,502.079986572266,504.790008544922,11047800,503.454528808594
"499","META",2024-09-10,508.160003662109,514.179992675781,500.029998779297,504.790008544922,9899000,503.454528808594
"500","META",2024-09-11,507.010009765625,513.119995117188,495.600006103516,511.829986572266,10782500,510.475860595703
"501","META",2024-09-12,517.049987792969,526.710021972656,515.219970703125,525.599975585938,11993300,524.20947265625
"502","META",2024-09-13,520.340026855469,527.580017089844,517.109985351562,524.619995117188,10321400,523.232055664062
"503","META",2024-09-16,524.539978027344,534.099975585938,517.400024414062,533.280029296875,9527600,532.376586914062
"504","META",2024-09-17,537.599975585938,542.099975585938,530.570007324219,536.320007324219,11690800,535.411437988281
"505","META",2024-09-18,537.070007324219,544.200012207031,533.900024414062,537.950012207031,10323500,537.038635253906
"506","META",2024-09-19,550,562.070007324219,546.52001953125,559.099975585938,15647000,558.152770996094
"507","META",2024-09-20,560,564.5,556.299987792969,561.349975585938,22066800,560.39892578125
"508","META",2024-09-23,569.5,573.97998046875,562.409973144531,564.409973144531,12830700,563.453796386719
"509","META",2024-09-24,566.679992675781,567.75,554.190002441406,563.330017089844,12993000,562.375671386719
"510","META",2024-09-25,564.049987792969,576.880004882812,563.719970703125,568.309997558594,16543400,567.34716796875
"511","META",2024-09-26,575.72998046875,577.400024414062,562.349975585938,567.840026855469,14400800,566.878051757812
"512","META",2024-09-27,570.099975585938,570.840026855469,564.510009765625,567.359985351562,9398400,566.398803710938
"513","META",2024-09-30,567.700012207031,574.679992675781,564.799987792969,572.440002441406,12792300,571.47021484375
"514","META",2024-10-01,577.97998046875,583.039978027344,570.099975585938,576.469970703125,15259300,575.493347167969
"515","META",2024-10-02,574.859985351562,576,569.340026855469,572.809997558594,6524700,571.839599609375
"516","META",2024-10-03,570.150024414062,583.359985351562,568.72998046875,582.77001953125,11581000,581.78271484375
"517","META",2024-10-04,583.72998046875,596.849975585938,581.429992675781,595.940002441406,14169500,594.930419921875
"518","META",2024-10-07,598.219970703125,602.950012207031,584.039978027344,584.780029296875,12014200,583.789306640625
"519","META",2024-10-08,589.690002441406,593.559997558594,585.969970703125,592.890014648438,7857400,591.885559082031
"520","META",2024-10-09,593.989990234375,594.390014648438,581.609985351562,590.510009765625,9529700,589.509582519531
"521","META",2024-10-10,587.570007324219,590.22998046875,582.52001953125,583.830017089844,7740400,582.840881347656
"522","META",2024-10-11,584.830017089844,591.210021972656,582.710021972656,589.950012207031,8587100,588.950561523438
"523","META",2024-10-14,594.219970703125,600.099975585938,589.960021972656,590.419982910156,8252000,589.419677734375
"524","META",2024-10-15,590.159973144531,590.609985351562,580.140014648438,586.27001953125,9564200,585.276794433594
"525","META",2024-10-16,581.400024414062,582.080017089844,574.030029296875,576.789978027344,11268400,575.812805175781
"526","META",2024-10-17,583.330017089844,584.969970703125,575.200012207031,576.929992675781,8701200,575.95263671875
"527","META",2024-10-18,581.099975585938,583.969970703125,575.25,576.469970703125,7694300,575.493347167969
"528","META",2024-10-21,576.030029296875,577.239990234375,569.109985351562,575.159973144531,8171900,574.185546875
"529","META",2024-10-22,574.289978027344,583.530029296875,572.119995117188,582.010009765625,8544500,581.024047851562
"530","META",2024-10-23,579.969970703125,585,562.5,563.690002441406,14248400,562.734985351562
"531","META",2024-10-24,567.130004882812,568.880004882812,561.52001953125,567.780029296875,7184700,566.818115234375
"532","META",2024-10-25,573.929992675781,581.289978027344,571.719970703125,573.25,11337900,572.27880859375
"533","META",2024-10-28,582,583.75,574.119995117188,578.159973144531,10925100,577.180480957031
"534","META",2024-10-29,580.150024414062,593.669982910156,575.400024414062,593.280029296875,13019100,592.274963378906
"535","META",2024-10-30,600.97998046875,601.200012207031,589.380004882812,591.799987792969,26864900,590.79736328125
"536","META",2024-10-31,585,589.900024414062,563.010009765625,567.580017089844,26838400,566.618469238281
"537","META",2024-11-01,567.609985351562,573.669982910156,562.559997558594,567.159973144531,15303200,566.199157714844
"538","META",2024-11-04,564.099975585938,568.690002441406,557.890014648438,560.679992675781,12064600,559.730102539062
"539","META",2024-11-05,567.299987792969,573.47998046875,566.669982910156,572.429992675781,9775400,571.460205078125
"540","META",2024-11-06,562.75,573,555.169982910156,572.049987792969,18305400,571.080871582031
"541","META",2024-11-07,576.890014648438,594.799987792969,575.210021972656,591.700012207031,14653700,590.697631835938
